NAME_CONTRACT_TYPE,sex,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,NEW_DAYS_EMPLOYED_PERC,NEW_INCOME_CREDIT_PERC,NEW_INCOME_PER_PERSON,NEW_ANNUITY_INCOME_PERC,NEW_PAYMENT_RATE,NEW_LOAN_VALUE_RATIO,NEW_INCOME_PER_PERSON_PERC_AMT_ANNUITY,NEW_INCOME_PER_PERSON_PERC_PAYMENT_RATE_INCOME_PER_PERSON,NEW_FLAG_CREDIT_MORE_THAN_GOODSPRICE,NEW_AGE_RANGE,NEW_WORKING_YEAR_RANGE,NEW_TOTAL_CONTACT_INFORMATION,NEW_YEAR_LAST_PHONE_CHANGE,NEW_MISS_DOCUMENTS_20,NEW_FLAG_MISS_DOCUMENTS,NEW_AMT_REQ_CREDIT_BUREAU_YEAR,Probability
1,0,1,0,0,360000.0,1080000.0,45756.0,1080000.0,0.026392,-20090,-11202.0,-3535.0,-3647,2.0,2,10,0,0,0,0.7510443675450602,0.6997730478568184,0.1317701325313814,1.0,0.0,0.5575908412145346,0.3333333333333333,360000.0,0.1271,0.042366666666666664,1.0,7.867820613690008,8497246.26278521,0.0,4,4,4,5,1,1,0.0,0
1,0,1,0,1,135000.0,969039.0,36040.5,783000.0,0.010006,-9938,-2329.0,-1153.0,-1884,11.0,2,15,0,0,0,0.5237124770273217,0.6143498554126762,0.7407990879702335,0.0,0.0,0.23435298852887906,0.13931327841294314,45000.0,0.2669666666666667,0.03719200156030872,1.2375977011494252,1.248595330253465,1209937.5702334873,1.0,2,3,3,2,1,1,3.0,0
1,1,1,1,2,157500.0,945000.0,27760.5,945000.0,0.031329,-14521,-3674.0,-321.0,-4846,6.0,2,9,0,0,0,0.188311588885396,0.7144488438690142,0.4578995512067301,3.0,0.0,0.253012877900971,0.16666666666666666,39375.0,0.17625714285714286,0.029376190476190476,1.0,1.418382233749392,1340371.2108931756,0.0,2,3,3,0,1,1,0.0,0
1,1,1,0,0,112500.0,331920.0,17077.5,225000.0,0.022625,-16392,-3008.0,-3587.0,-4635,7.0,2,9,1,1,1,0.3283684269627251,0.5219537457161209,0.7801436381572275,0.0,0.0,0.18350414836505613,0.33893709327548804,112500.0,0.1518,0.05145065075921909,1.4752,6.587615283267457,2186561.2648221343,1.0,3,3,3,2,1,1,4.0,0
0,0,1,1,1,171000.0,180000.0,9000.0,180000.0,0.01885,-12315,-3915.0,-6445.0,-2349,64.0,2,12,0,0,0,0.3153561349729494,0.4287802237792313,0.4101025731788671,6.0,0.0,0.31790499390986604,0.95,57000.0,0.05263157894736842,0.05,1.0,6.333333333333333,1140000.0,0.0,2,3,3,5,0,0,0.0,0
1,1,1,1,0,225000.0,904500.0,26577.0,904500.0,0.018209,-14345,-974.0,-4959.0,-4861,10.0,3,8,0,0,0,0.4880430304973119,0.3477888243552256,0.7958031328748403,0.0,0.0,0.06789822237713489,0.24875621890547264,112500.0,0.11812,0.02938308457711443,1.0,4.232983406705046,3828733.4913647138,0.0,2,1,4,0,1,1,1.0,0
1,1,1,0,0,180000.0,756000.0,42214.5,756000.0,0.030755,-12453,-1526.0,-6436.0,-385,0.0,2,10,1,1,0,0.2580084120979507,0.6105245227905609,0.1830351672178103,0.0,0.0,0.1225407532321529,0.23809523809523808,90000.0,0.234525,0.055839285714285716,1.0,2.1319688732544506,1611768.4681803645,0.0,2,2,4,2,1,1,0.0,0
1,0,1,1,2,112500.0,254700.0,27153.0,225000.0,0.04622,-9445,-126.0,-4276.0,-673,6.0,1,12,0,1,1,0.1702930389821157,0.6715751814376653,0.7610263695502636,0.0,0.0,0.013340391741662256,0.4416961130742049,28125.0,0.24136,0.1066077738515901,1.132,1.0357971494862446,263817.5339741465,1.0,1,1,3,0,1,1,2.0,0
1,1,1,1,0,112500.0,180000.0,9895.5,180000.0,0.005313,-9666,-175.0,-7270.0,-2307,3.0,2,13,0,1,1,0.3162729363070337,0.5968075616065452,0.5954562029091491,1.0,0.0,0.018104696875646597,0.625,112500.0,0.08796,0.054975,1.0,11.368804001819008,2046384.7203274216,0.0,1,1,3,4,1,1,2.0,0
1,1,1,1,1,135000.0,1288350.0,37800.0,1125000.0,0.035792,-14613,-1795.0,-6010.0,-3962,16.0,2,15,1,1,0,0.7550634589006445,0.6693769105097125,0.2955826421513093,0.0,0.0,0.12283583110928625,0.10478519035976248,45000.0,0.28,0.029339853300733496,1.1452,1.1904761904761905,1533750.0,1.0,3,2,3,2,1,1,2.0,0
1,0,1,0,2,157500.0,1762110.0,65299.5,1575000.0,0.026392,-11731,-3822.0,-5668.0,-4288,7.0,2,19,0,0,0,0.4433712039179141,0.7473751125435586,0.4525335592581747,2.0,0.0,0.3258034268178331,0.0893814801573114,39375.0,0.4146,0.03705756167322131,1.1188,0.602990834539315,1062536.1794500723,1.0,2,3,3,6,1,1,1.0,0
0,0,1,1,1,157500.0,382500.0,19125.0,382500.0,0.019101,-13839,-2385.0,-56.0,-1521,12.0,2,12,0,0,0,0.3240862076518938,0.6457887191532934,0.1510075350878296,0.0,0.0,0.1723390418382831,0.4117647058823529,52500.0,0.12142857142857143,0.05,1.0,2.7450980392156863,1050000.0,0.0,2,3,3,5,0,0,7.0,0
1,1,1,1,0,225000.0,1012500.0,43029.0,1012500.0,0.015221,-16225,-3822.0,-5483.0,-1392,9.0,2,11,0,0,0,0.305325853950242,0.4648585773468895,0.5531646987710016,0.0,0.0,0.2355624036979969,0.2222222222222222,112500.0,0.19124,0.04249777777777778,1.0,2.6145157916753816,2647197.239071324,0.0,3,3,3,1,1,1,3.0,0
0,1,1,1,1,135000.0,180000.0,9000.0,180000.0,0.031329,-9863,-156.0,-1637.0,-2435,7.0,2,14,1,1,0,0.0637344607433679,0.3645145620387994,0.0542129844258891,3.0,0.0,0.01581668863428977,0.75,45000.0,0.06666666666666667,0.05,1.0,5.0,900000.0,0.0,2,1,4,2,0,0,2.0,0
1,1,1,1,1,315000.0,2013840.0,55377.0,1800000.0,0.04622,-17370,-492.0,-4896.0,-920,17.0,1,10,1,1,1,0.699461037111755,0.7346656132774878,0.3774042489507649,0.0,0.0,0.028324697754749568,0.15641759027529495,105000.0,0.1758,0.027498212370396853,1.1188,1.8960940462646947,3818430.0341296927,1.0,3,1,3,5,1,1,2.0,0
1,0,1,1,1,103500.0,490500.0,15952.5,490500.0,0.026392,-12567,-2811.0,-6480.0,-3177,2.0,2,18,0,0,0,0.7504803421841509,0.6666660249203231,0.7662336700704004,0.0,0.0,0.22368106946765337,0.21100917431192662,34500.0,0.15413043478260868,0.03252293577981651,1.0,2.1626704278326283,1060789.844851904,0.0,2,3,4,4,1,1,1.0,0
0,1,1,1,2,261000.0,270000.0,13500.0,270000.0,0.028663,-18069,-6389.0,-5219.0,-1575,65.0,2,15,0,0,0,0.3107653547493629,0.4894250177872082,0.5316861425197883,0.0,0.0,0.3535890198682827,0.9666666666666667,65250.0,0.05172413793103448,0.05,1.0,4.833333333333333,1305000.0,0.0,3,4,3,2,0,0,2.0,0
1,1,1,1,1,337500.0,1354500.0,42660.0,1354500.0,0.018209,-14016,-2296.0,-901.0,-1624,10.0,3,11,0,0,0,0.2075047694996514,0.5363689311819783,0.6092756673894402,1.0,1.0,0.16381278538812785,0.24916943521594684,112500.0,0.1264,0.03149501661129568,1.0,2.6371308016877637,3571993.670886076,0.0,2,3,3,6,1,1,1.0,0
1,1,1,0,3,292500.0,1125000.0,32895.0,1125000.0,0.009549,-11554,-2273.0,-2754.0,-3159,15.0,2,18,0,0,0,0.5431425817991955,0.7307082558086551,0.7981372313187245,2.0,0.0,0.19672840574692746,0.26,58500.0,0.11246153846153846,0.02924,1.0,1.7783857729138166,2000683.9945280438,0.0,2,3,4,5,1,1,2.0,0
1,0,1,1,2,202500.0,1288350.0,37800.0,1125000.0,0.04622,-13120,-930.0,-1448.0,-4403,8.0,1,18,0,1,1,0.7298400183283457,0.7669439512420753,0.5082869913916046,0.0,0.0,0.07088414634146341,0.15717778553964373,50625.0,0.18666666666666668,0.029339853300733496,1.1452,1.3392857142857142,1725468.75,1.0,2,1,3,2,1,1,3.0,0
1,1,1,1,1,157500.0,270000.0,26833.5,270000.0,0.015221,-13413,-2308.0,-2726.0,-2840,15.0,2,15,0,0,0,0.3221123584653828,0.6965981642367759,0.7597121819739279,0.0,0.0,0.17207187057332438,0.5833333333333334,52500.0,0.17037142857142856,0.09938333333333334,1.0,1.9565095868969757,528257.5884621835,0.0,2,3,3,0,1,1,1.0,0
1,0,1,1,1,247500.0,1635120.0,56965.5,1350000.0,0.032561,-17152,-1253.0,-11123.0,-708,14.0,1,10,0,0,0,0.8577903650261396,0.778629864091098,0.7281412993111438,0.0,0.0,0.07305270522388059,0.15136503742844562,82500.0,0.23016363636363638,0.034838727432848965,1.2112,1.4482449903889196,2368054.3486847305,1.0,3,2,4,6,1,1,1.0,0
1,0,1,1,1,333000.0,797814.0,25866.0,571500.0,0.035792,-11525,-1616.0,-632.0,-3787,1.0,2,17,0,0,0,0.5698156151155744,0.7027735962780339,0.5316861425197883,1.0,1.0,0.1402169197396963,0.4173905195947928,111000.0,0.07767567567567568,0.03242109063014688,1.396,4.291347715147298,3423697.2860125257,1.0,2,2,3,5,1,1,4.0,0
1,0,1,1,1,112500.0,238500.0,10512.0,238500.0,0.00702,-9909,-647.0,-8007.0,-2603,7.0,2,11,0,0,0,0.3853982562035297,0.2529953682275707,0.4992720153045617,8.0,0.0,0.06529417701079826,0.4716981132075472,37500.0,0.09344,0.044075471698113204,1.0,3.567351598173516,850813.3561643836,0.0,2,1,4,3,0,0,0.0,0
1,0,1,1,0,180000.0,679500.0,36202.5,679500.0,0.0228,-13537,-5184.0,-938.0,-4348,7.0,2,9,0,0,0,0.6894874471729528,0.6105765192178594,0.4241303111942548,5.0,0.0,0.38295043214892516,0.26490066225165565,90000.0,0.201125,0.05327814569536424,1.0,2.4860161591050343,1689247.9801118707,0.0,2,3,3,1,1,1,2.0,0
1,0,1,0,0,135000.0,63000.0,6813.0,63000.0,0.0145199999999999,-11194,-3854.0,-5461.0,-3534,11.0,2,14,0,0,0,0.3987021537581733,0.5528111893494622,0.4031416766587513,5.0,0.0,0.3442915847775594,2.142857142857143,67500.0,0.05046666666666667,0.10814285714285714,1.0,9.907529722589167,624174.3725231176,0.0,2,3,3,6,1,1,4.0,0
1,0,1,1,0,261000.0,1078200.0,34911.0,900000.0,0.028663,-17050,-4537.0,-112.0,-577,2.0,2,11,0,0,0,0.697513782012805,0.6176809727035274,0.5460231970049609,0.0,0.0,0.26609970674486805,0.24207011686143573,130500.0,0.13375862068965516,0.032378964941569284,1.198,3.738076823923692,4030394.431554524,1.0,3,3,3,5,1,1,7.0,0
1,0,1,1,1,157500.0,447768.0,27522.0,405000.0,0.020713,-14925,-2140.0,-2938.0,-4765,65.0,3,11,0,0,0,0.4678713269621618,0.5151350922096009,0.746300213050371,0.0,0.0,0.14338358458961473,0.3517446534812671,78750.0,0.17474285714285714,0.06146486573404084,1.1056,2.8613472858077174,1281219.75147155,1.0,3,3,3,3,1,1,3.0,0
1,1,1,1,0,261000.0,1288350.0,37800.0,1125000.0,0.018634,-19982,-1080.0,-3169.0,-3504,1.0,2,12,0,1,1,0.8464652152563682,0.4674488895219606,0.4614823912998385,3.0,0.0,0.05404864377940146,0.20258470136220746,261000.0,0.14482758620689656,0.029339853300733496,1.1452,6.904761904761905,8895750.0,1.0,4,1,3,3,1,1,7.0,0
1,1,1,1,2,135000.0,900000.0,48955.5,900000.0,0.005144,-11873,-1954.0,-1447.0,-4516,8.0,2,10,0,0,0,0.2281682400045136,0.4273935886096513,0.8555235867964663,1.0,0.0,0.16457508633032933,0.15,33750.0,0.3626333333333333,0.054395,1.0,0.6894015994117106,620461.4394705396,0.0,2,3,4,0,1,1,4.0,0
1,0,1,1,0,180000.0,1755000.0,46426.5,1755000.0,0.020246,-12283,-1277.0,-3700.0,-4864,2.0,3,15,0,0,0,0.7807460462524198,0.5041074297264722,0.8106180215523969,0.0,0.0,0.10396482943906211,0.10256410256410256,90000.0,0.257925,0.026453846153846154,1.0,1.938548027527382,3402151.7883105553,0.0,2,2,3,2,1,1,0.0,0
1,0,1,1,2,103500.0,1077061.5,31621.5,940500.0,0.030755,-13073,-2659.0,-1283.0,-3662,13.0,2,10,0,0,0,0.3657206739206433,0.484267885790774,0.3962195720630885,8.0,0.0,0.20339631301155053,0.0960947912445111,25875.0,0.3055217391304348,0.02935904774239911,1.145200956937799,0.8182723779706845,881329.6748256724,1.0,2,3,3,2,1,1,2.0,0
1,0,1,1,5,157500.0,338832.0,24228.0,292500.0,0.00963,-12859,-2462.0,-3746.0,-3747,15.0,2,11,0,0,0,0.4069204015086909,0.5379020903983742,0.6940926425266661,0.0,0.0,0.19146123337740104,0.4648321291967701,22500.0,0.15382857142857143,0.07150446238844028,1.1584,0.9286775631500743,314665.676077266,1.0,2,3,3,6,1,1,1.0,0
1,1,1,0,0,225000.0,1288350.0,37669.5,1125000.0,0.031329,-16912,-5473.0,-4813.0,-445,6.0,2,9,0,0,0,0.2267841868684327,0.6316407503119577,0.3740208032583212,0.0,0.0,0.323616367076632,0.17464198393293748,112500.0,0.16742,0.02923856095005239,1.1452,2.986501015410345,3847658.5832039183,1.0,3,3,4,5,1,1,2.0,0
1,1,1,0,0,243000.0,485640.0,38938.5,450000.0,0.015221,-11933,-3709.0,-1142.0,-4367,7.0,2,11,0,0,0,0.2871502475222068,0.3896922725431915,0.5884877883422673,0.0,0.0,0.3108187379535741,0.5003706449221645,121500.0,0.16024074074074074,0.08017976278724981,1.0792,3.120305096498324,1515344.9670634463,1.0,2,3,4,6,1,1,2.0,0
1,1,1,1,0,225000.0,263686.5,24781.5,238500.0,0.0038179999999999,-21097,-3074.0,-9331.0,-4639,19.0,2,10,0,0,0,0.6007818248144259,0.663480394385739,0.7751552674785404,2.0,0.0,0.14570792055742524,0.8532860044029558,112500.0,0.11014,0.09398092052494154,1.1056037735849056,4.539676775013619,1197051.4799346288,1.0,4,3,3,4,0,0,0.0,0
1,0,1,1,2,135000.0,545040.0,25537.5,450000.0,0.025164,-13144,-2057.0,-3606.0,-1672,64.0,2,8,0,0,0,0.7051989769687017,0.6718404002982263,0.1096264336424546,0.0,0.0,0.15649726110772977,0.2476882430647292,33750.0,0.18916666666666668,0.04685435931307794,1.2112,1.3215859030837005,720317.1806167401,1.0,2,3,4,6,1,1,1.0,0
1,1,1,1,0,135000.0,225000.0,12213.0,225000.0,0.018801,-15736,-964.0,-5550.0,-4045,15.0,2,13,0,0,0,0.5357483709532669,0.1657835339588434,0.5867400085415683,0.0,0.0,0.06126080325368582,0.6,67500.0,0.09046666666666667,0.05428,1.0,5.52689756816507,1243551.9528371408,0.0,3,1,4,5,1,1,2.0,0
1,1,1,1,0,180000.0,501435.0,26091.0,414000.0,0.010032,-10091,-1152.0,-353.0,-2762,12.0,2,11,0,0,0,0.520465897132935,0.6276837598848217,0.3893387918468769,2.0,0.0,0.11416113368348033,0.35896975679798976,90000.0,0.14495,0.05203266624786862,1.2111956521739131,3.449465332873405,1729682.6491893756,1.0,2,2,3,5,0,0,4.0,0
1,0,1,1,0,292500.0,1219500.0,35788.5,1219500.0,0.026392,-17429,-2063.0,-2659.0,-971,8.0,2,12,0,1,1,0.4902054739859538,0.6263848041403881,0.1963339662134567,5.0,1.0,0.11836594182110276,0.23985239852398524,146250.0,0.12235384615384616,0.029346863468634687,1.0,4.086508235885829,4983496.793662769,0.0,3,3,4,1,1,1,4.0,0
1,0,1,0,2,216000.0,1587906.0,50256.0,1458000.0,0.031329,-9243,-351.0,-9243.0,-1382,3.0,2,7,0,0,0,0.2557574176888835,0.4829790832107436,0.3170317785834444,0.0,0.0,0.0379746835443038,0.1360282031807928,54000.0,0.23266666666666666,0.03164922860673113,1.0890987654320987,1.0744985673352436,1706202.722063037,1.0,1,1,4,2,3,1,3.0,0
1,1,1,0,2,292500.0,1223010.0,51948.0,1125000.0,0.025164,-14451,-3883.0,-5160.0,-5268,4.0,2,10,0,0,0,0.1180772429662952,0.6316000458068253,0.5495965024956946,8.0,2.0,0.26870112794962286,0.23916402972992862,73125.0,0.1776,0.042475531680035324,1.08712,1.4076576576576576,1721579.3918918918,1.0,2,3,3,4,1,1,5.0,0
1,1,1,1,0,180000.0,592560.0,32274.0,450000.0,0.020713,-11675,-795.0,-5484.0,-3802,20.0,3,8,0,0,0,0.1370717556818495,0.5734340438990909,0.7151031019926098,0.0,0.0,0.06809421841541756,0.3037667071688943,180000.0,0.1793,0.05446537059538275,1.3168,5.577244841048522,3304852.203011712,1.0,2,1,3,0,1,1,2.0,0
1,1,1,0,2,108000.0,199080.0,13090.5,157500.0,0.010643,-10470,-1038.0,-5241.0,-3163,25.0,2,16,0,0,0,0.4099424915826317,0.6710009697323672,0.470456116119975,0.0,0.0,0.0991404011461318,0.5424954792043399,27000.0,0.12120833333333333,0.06575497287522604,1.264,2.0625644551392233,410615.33172911656,1.0,2,1,3,3,1,1,2.0,0
1,1,1,1,0,202500.0,697500.0,20394.0,697500.0,0.0196889999999999,-15625,-1598.0,-6941.0,-4653,15.0,2,9,0,0,0,0.326400525205213,0.5942318217845904,0.8357765157975799,0.0,0.0,0.102272,0.2903225806451613,202500.0,0.10071111111111111,0.029238709677419355,1.0,9.929390997352163,6925750.2206531335,0.0,3,2,3,2,1,1,2.0,0
1,0,1,1,2,112500.0,916470.0,26928.0,765000.0,0.018029,-14769,-694.0,-1440.0,-4238,30.0,3,7,0,0,0,0.6067156745109463,0.7571869954053997,0.1437580534911652,0.0,0.0,0.046990317557045164,0.12275360895610331,28125.0,0.23936,0.02938230383973289,1.198,1.044451871657754,957208.8068181818,1.0,3,1,3,4,1,1,3.0,0
1,0,1,0,0,112500.0,315000.0,16132.5,315000.0,0.026392,-13885,-2915.0,-661.0,-4080,7.0,2,15,1,1,1,0.4433842931442632,0.5971811044818364,0.3589512285783967,0.0,0.0,0.2099387828592006,0.35714285714285715,112500.0,0.1434,0.05121428571428571,1.0,6.97350069735007,2196652.719665272,0.0,2,3,4,6,2,1,2.0,0
1,1,1,0,2,135000.0,521280.0,24286.5,450000.0,0.004849,-15682,-5619.0,-303.0,-3348,10.0,2,18,0,1,1,0.4580191827043722,0.7004020730771615,0.746300213050371,4.0,0.0,0.35830888917229947,0.2589779005524862,33750.0,0.1799,0.046590124309392265,1.1584,1.3896609227348526,724402.445803224,1.0,3,4,3,1,2,1,0.0,0
1,1,1,0,1,180000.0,855000.0,25128.0,855000.0,0.005144,-10867,-2193.0,-4993.0,-1963,8.0,2,15,1,1,1,0.19241360561143,0.632800038711611,0.3672910183026313,4.0,0.0,0.20180362565565474,0.21052631578947367,60000.0,0.1396,0.029389473684210528,1.0,2.387774594078319,2041547.2779369627,0.0,2,3,3,5,1,1,3.0,0
1,0,1,1,1,157500.0,508495.5,24592.5,454500.0,0.019101,-12430,-370.0,-4558.0,-92,25.0,2,14,0,1,1,0.1344396538092383,0.6651871137041381,0.4561097392782771,0.0,0.0,0.029766693483507644,0.30973725431198507,52500.0,0.15614285714285714,0.0483632598518571,1.1188019801980198,2.1347971942665445,1085534.7666971637,1.0,2,1,3,6,1,1,0.0,0
1,1,1,1,2,112500.0,225000.0,10620.0,225000.0,0.028663,-12828,-887.0,-2048.0,-4068,15.0,2,13,0,1,1,0.4372152252714701,0.4134766653164684,0.3876253444214701,2.0,1.0,0.06914561895852822,0.5,28125.0,0.0944,0.0472,1.0,2.6483050847457625,595868.6440677966,0.0,2,1,4,2,1,1,3.0,0
1,0,1,1,0,90000.0,521280.0,28408.5,450000.0,0.0196889999999999,-14678,-790.0,-8065.0,-4896,22.0,2,14,0,0,0,0.8183676455990921,0.0226372269023528,0.7338145369642702,0.0,0.0,0.05382204660035427,0.17265193370165746,45000.0,0.31565,0.05449758287292818,1.1584,1.5840329478853161,825724.6950736576,1.0,3,1,3,5,1,1,1.0,0
1,1,1,0,1,234000.0,254700.0,25321.5,225000.0,0.019101,-11611,-641.0,-3266.0,-3716,15.0,2,14,0,0,0,0.3888377153245237,0.522548457133842,0.6910212267577837,0.0,0.0,0.05520626991645853,0.9187279151943463,78000.0,0.10821153846153846,0.09941696113074205,1.132,3.080386233043066,784574.3735560689,1.0,2,1,3,0,1,1,1.0,0
1,1,1,1,0,135000.0,427869.0,46210.5,387000.0,0.035792,-10014,-777.0,-3692.0,-724,1.0,2,18,1,1,0,0.1235445400737485,0.5757271569343216,0.1963339662134567,0.0,0.0,0.07759137207908927,0.3155171325802991,67500.0,0.3423,0.10800151448223638,1.1056046511627906,1.4607069821793748,624991.2357581069,1.0,2,1,3,4,1,1,0.0,0
1,1,1,0,0,99000.0,359685.0,19642.5,310500.0,0.018209,-12767,-723.0,-2258.0,-2265,14.0,3,14,0,0,0,0.1560414298802566,0.0392082731365401,0.4668640059537032,0.0,0.0,0.056630375186026476,0.27524083573126484,49500.0,0.1984090909090909,0.05461028399849869,1.1584057971014492,2.520045819014891,906422.6804123711,1.0,2,1,4,1,1,1,4.0,0
1,1,1,0,1,225000.0,450000.0,24543.0,450000.0,0.035792,-12677,-207.0,-6655.0,-4626,16.0,2,11,0,0,0,0.2909120756708977,0.2607465228025376,0.2851799046358216,0.0,0.0,0.016328784412715944,0.5,75000.0,0.10908,0.05454,1.0,3.0558611416697223,1375137.5137513753,0.0,2,1,4,6,1,1,3.0,0
1,1,1,1,0,202500.0,900000.0,46084.5,900000.0,0.020246,-17031,-3562.0,-3293.0,-568,18.0,3,13,0,0,0,0.6406214197526531,0.2655761050869516,0.2238313174701554,0.0,0.0,0.20914802419118078,0.225,101250.0,0.22757777777777777,0.051205,1.0,2.19705106923152,1977345.9623083684,0.0,3,3,4,6,1,1,7.0,0
0,0,1,1,1,112500.0,202500.0,10125.0,202500.0,0.028663,-10852,-1107.0,-3080.0,-3507,22.0,2,13,0,0,0,0.5756300336191301,0.6464986974087265,0.5190973382084597,3.0,0.0,0.10200884629561371,0.5555555555555556,37500.0,0.09,0.05,1.0,3.7037037037037037,750000.0,0.0,2,2,3,1,0,0,0.0,0
0,0,1,1,0,238500.0,450000.0,22500.0,450000.0,0.031329,-23298,-1019.0,-1336.0,-4483,6.0,2,16,0,0,0,0.9118016755674684,0.3212821813839462,0.1419915427739129,3.0,2.0,0.043737659884968666,0.53,119250.0,0.09433962264150944,0.05,1.0,5.3,2385000.0,0.0,4,1,3,1,0,0,0.0,0
0,1,1,1,0,90000.0,135000.0,6750.0,135000.0,0.015221,-20364,-12442.0,-8776.0,-3843,1.0,2,12,0,0,0,0.2406182100849099,0.1855940693735654,0.6212263380626669,1.0,0.0,0.6109801610685524,0.6666666666666666,45000.0,0.075,0.05,1.0,6.666666666666667,900000.0,0.0,4,4,3,4,0,0,2.0,0
1,0,1,1,0,180000.0,1006920.0,42790.5,900000.0,0.031329,-17522,-1848.0,-7575.0,-764,2.0,2,16,0,0,0,0.8186709645372174,0.4876546759910653,0.7449321846094795,8.0,0.0,0.10546741239584523,0.1787629603146228,90000.0,0.237725,0.04249642474079371,1.1188,2.1032705857608582,2117825.2182143233,1.0,3,3,3,2,1,1,1.0,0
1,1,1,1,0,202500.0,607500.0,47997.0,607500.0,0.030755,-10993,-2219.0,-635.0,-3212,11.0,2,11,0,1,1,0.1130306090401381,0.5866065343049431,0.4101025731788671,14.0,0.0,0.2018557263713272,0.3333333333333333,101250.0,0.23702222222222222,0.0790074074074074,1.0,2.109506844177761,1281525.40783799,0.0,2,3,3,3,1,1,3.0,0
1,1,1,1,1,202500.0,153000.0,10881.0,153000.0,0.028663,-11466,-2314.0,-1138.0,-4153,17.0,2,11,0,1,1,0.5562285612619601,0.6242021516843133,0.6413682574954046,0.0,0.0,0.2018140589569161,1.3235294117647058,67500.0,0.053733333333333334,0.07111764705882354,1.0,6.20347394540943,949131.5136476426,0.0,2,3,3,4,1,1,1.0,0
1,1,1,0,1,180000.0,239850.0,25447.5,225000.0,0.018634,-11926,-1618.0,-244.0,-4463,6.0,2,16,0,1,1,0.4835186836641632,0.4920044969010475,0.7662336700704004,3.0,0.0,0.13566996478282745,0.7504690431519699,60000.0,0.141375,0.10609756097560975,1.066,2.3577954612437373,565517.2413793104,1.0,2,2,4,5,1,1,3.0,0
1,0,1,1,0,405000.0,728460.0,66811.5,675000.0,0.04622,-9413,-1888.0,-4078.0,-1992,13.0,1,15,0,0,0,0.8412689378914693,0.7406407659795359,0.6577838002083306,0.0,0.0,0.20057367470519494,0.5559673832468495,405000.0,0.16496666666666668,0.09171608598962194,1.0792,6.061830672863205,4415801.1719539305,1.0,1,3,3,6,1,1,1.0,0
0,1,1,0,1,135000.0,270000.0,13500.0,270000.0,0.022625,-9968,-744.0,-4435.0,-2630,64.0,2,11,0,0,0,0.506691720318096,0.6525815608465481,0.3740208032583212,1.0,0.0,0.07463884430176565,0.5,45000.0,0.1,0.05,1.0,3.3333333333333335,900000.0,0.0,2,1,3,4,0,0,3.0,0
1,1,1,0,0,225000.0,172021.5,20542.5,148500.0,0.035792,-9104,-723.0,-3269.0,-1775,11.0,2,15,1,1,0,0.2506146564686853,0.3970289232353496,0.0867312636469601,1.0,0.0,0.07941564147627417,1.307976037878986,225000.0,0.0913,0.11941821225835143,1.1583939393939393,10.95290251916758,1884134.7207009858,1.0,1,1,3,6,1,1,7.0,0
1,1,1,1,0,202500.0,675000.0,26284.5,675000.0,0.030755,-12560,-2355.0,-6557.0,-3895,1.0,2,11,0,1,1,0.2425763541232057,0.5873858390946372,0.3927738606031339,0.0,0.0,0.1875,0.3,202500.0,0.1298,0.03894,1.0,7.704160246533128,5200308.166409861,0.0,2,3,4,5,1,1,1.0,0
1,0,1,1,0,202500.0,746280.0,59094.0,675000.0,0.035792,-15582,-1033.0,-2954.0,-4256,10.0,2,11,0,1,1,0.4850552384674076,0.5075019012852592,0.6706517530862718,0.0,0.0,0.06629444230522398,0.27134587554269174,101250.0,0.2918222222222222,0.07918475639170285,1.1056,1.7133719159305514,1278655.1934206518,1.0,3,1,3,0,1,1,2.0,0
1,1,1,0,0,90000.0,450000.0,30073.5,450000.0,0.028663,-10478,-1028.0,-1117.0,-1853,6.0,2,11,0,1,1,0.25693530221768,0.5224284287314225,0.5028782772082183,3.0,0.0,0.0981103263981676,0.2,45000.0,0.33415,0.06683,1.0,1.4963339817447254,673350.2917851264,0.0,2,1,4,5,1,1,5.0,0
1,0,1,0,1,270000.0,1293502.5,35568.0,1129500.0,0.018634,-11208,-461.0,-1129.0,-2662,12.0,2,10,0,0,0,0.778598928412503,0.6041101256702387,0.7583930617144343,0.0,0.0,0.04113133476088508,0.20873558419871627,90000.0,0.13173333333333334,0.027497434291777558,1.145199203187251,2.5303643724696356,3273032.6417004047,1.0,2,1,3,5,1,1,5.0,0
1,0,1,1,1,112500.0,808650.0,26217.0,675000.0,0.02461,-16031,-1237.0,-4324.0,-4312,9.0,2,17,0,0,0,0.3911172279094668,0.6330032647791908,0.4101025731788671,3.0,1.0,0.07716299669390556,0.13912075681691707,37500.0,0.23304,0.032420701168614355,1.198,1.4303696075065797,1156668.3831101959,1.0,3,2,3,2,1,1,4.0,0
